C00092  D-Glucose 6-phosphate,,
C00354,C00119,0.484099
,,
,,
,,
C00354,C00055,0.438356
,,
,,
C00354,C00105,0.438356
,,
,,
,,
,,
,,
C00354,C00093,0.421569
,,
,,
C00354,C00020,0.397516
,,
,,
,,
,,
,,
,,
,,
C00354,C00130,0.397516
,,
,,
,,
,,
,,
,,
,,
,,
C00354,C00364,0.390728
,,
,,
,,
,,
,,
,,
,,
C00354,C00279,0.390135
C00354,C00144,0.385542
,,
,,
,,
,,
C00354,C00112,0.381381
,,
,,
C00354,C00015,0.381381
,,
C00354,C04442,0.377953
,,
,,
,,
C00354,C03878,0.377953
C00354,C00199,0.358025
C00354,C00008,0.349862
,,
C00354,C00035,0.340483
,,
,,
C00354,C00063,0.340483
,,
,,
C00354,C00075,0.340483
,,
,,
C00354,C00002,0.315136
,,
C00354,C00044,0.307506
,,
C00354,C00118,0.306306
,,
,,
C00354,C00459,0.305483
,,
,,
,,
C00354,C00197,0.293103
,,
,,
,,
C00354,C00631,0.293103
,,
,,
C00354,C00029,0.280353
,,
,,
,,
,,
C00354,C01228,0.277533
,,
,,
C00354,C00043,0.26294
,,
,,
C00354,C01159,0.25
,,
,,
,,
C00354,C00003,0.229656
,,
,,
,,
,,
,,
,,
C00354,C00004,0.229656
,,
,,
C00354,C00493,0.221374
,,
,,
C00354,C00010,0.219512
,,
,,
C00354,C00006,0.214165
,,
,,
,,
,,
,,
,,
C00354,C00005,0.214165
,,
,,
C00354,C00024,0.208609
,,
C00354,C00111,0.208333
,,
,,
C00354,C00016,0.194487
,,
C00354,C00074,0.16
,,
,,
C00354,C00575,0.147959
,,
,,
,,
,,
,,
C00354,C00942,0.144279
,,
,,
,,
,,
C00354,C00227,0.125
C00354,C00169,0.125
C00354,C00022,0
,,
,,
,,
,,
C00354,C00158,0
,,
,,
,,
C00354,C00451,0
,,
C00354,C00026,0
,,
,,
,,
C00354,C00042,0
,,
,,
,,
C00354,C00122,0
,,
,,
C00354,C00149,0
,,
,,
,,
,,
,,
,,
C00354,C00036,0
,,
,,
,,
,,
,,
C00354,C00048,0
,,
,,
C00354,C00166,0
,,
,,
,,
,,
,,
C00354,C00864,0
,,
,,
C00354,C00155,0
,,
,,
C00354,C00037,0
,,
,,
C00354,C00065,0
,,
,,
,,
C00354,C00073,0
,,
,,
C00354,C00049,0
,,
,,
,,
C00354,C00051,0
,,
,,
,,
,,
,,
C00354,C00127,0
,,
,,
,,
C00354,C00315,0
,,
C00354,C00417,0
,,
C00354,C00116,0
,,
,,
,,
C00354,C00152,0
,,
C00354,C00135,0
,,
C00354,C00079,0
,,
C00354,C00123,0
,,
,,
,,
C00354,C00263,0
,,
C00354,C00097,0
,,
C00354,C00077,0
,,
,,
,,
C00354,C02291,0
C00354,C00033,0
,,
,,
,,
C00111  Glycerone phosphate,,
Query,Target,Similarity score
C00111,C00111,1
,,
,,
C00111,C00118,0.384615
,,
,,
C00111,C00093,0.384615
,,
,,
C00111,C00197,0.357143
,,
,,
,,
C00111,C00631,0.347518
,,
,,
C00111,C00279,0.333333
C00111,C00199,0.294118
C00111,C00074,0.285714
,,
,,
C00111,C01159,0.277778
,,
,,
,,
C00111,C00117,0.277778
,,
C00111,C04442,0.263158
,,
,,
,,
C00111,C00092,0.25
,,
,,
C00111,C05345,0.25
,,
C00111,C00345,0.25
C00111,C00352,0.25
,,
C00111,C01094,0.25
C00111,C01236,0.25
,,
C00111,C00103,0.243781
,,
,,
,,
C00111,C00446,0.243781
,,
C00111,C00227,0.230769
C00111,C00169,0.230769
C00111,C00354,0.208333
C00111,C00055,0.192308
,,
,,
C00111,C00105,0.192308
,,
,,
,,
,,
,,
C00111,C00119,0.192308
,,
,,
,,
C00111,C00364,0.192308
,,
,,
,,
,,
,,
,,
,,
C00111,C00020,0.172414
,,
,,
,,
,,
,,
,,
,,
C00111,C00130,0.172414
,,
,,
,,
,,
,,
,,
,,
,,
C00111,C00144,0.166667
,,
,,
,,
,,
C00111,C00112,0.162791
,,
,,
C00111,C00015,0.162791
,,
C00111,C00575,0.16041
,,
,,
,,
,,
,,
C00111,C00022,0.157025
,,
,,
,,
,,
C00111,C00942,0.155116
,,
,,
,,
,,
C00111,C00008,0.148036
,,
C00111,C00035,0.143695
,,
,,
C00111,C00063,0.143695
,,
,,
C00111,C00075,0.143695
,,
,,
C00111,C00459,0.143695
,,
,,
,,
C00111,C00864,0.138614
,,
,,
C00111,C00036,0.133333
,,
,,
,,
,,
,,
C00111,C00152,0.133333
,,
C00111,C00002,0.132075
,,
C00111,C00044,0.128609
,,
C00111,C00026,0.125
,,
,,
,,
C00111,C00029,0.11639
,,
,,
,,
,,
C00111,C01228,0.11639
,,
,,
C00111,C00043,0.108647
,,
,,
C00111,C00166,0.105263
,,
,,
,,
,,
,,
C00111,C00003,0.09405
,,
,,
,,
,,
,,
,,
C00111,C00004,0.09405
,,
,,
C00111,C00010,0.090573
,,
,,
C00111,C00006,0.087344
,,
,,
,,
,,
,,
,,
C00111,C00005,0.087344
,,
,,
C00111,C03878,0.085973
C00111,C00024,0.085814
,,
C00111,C00016,0.078905
,,
C00111,C00051,0.076923
,,
,,
,,
,,
,,
C00111,C00116,0.076923
,,
,,
,,
C00111,C00065,0.071429
,,
,,
,,
C00111,C00263,0.066667
,,
C00111,C00127,0.043478
,,
,,
,,
C00111,C00158,0
,,
,,
,,
C00111,C00451,0
,,
C00111,C00042,0
,,
,,
,,
C00111,C00122,0
,,
,,
C00111,C00149,0
,,
,,
,,
,,
,,
,,
C00111,C00048,0
,,
,,
C00111,C00155,0
,,
,,
C00111,C00037,0
,,
,,
C00111,C00073,0
,,
,,
C00111,C00049,0
,,
,,
,,
C00111,C00315,0
,,
C00111,C00417,0
,,
C00111,C00135,0
,,
C00111,C00079,0
,,
C00111,C00123,0
,,
,,
,,
C00111,C00097,0
,,
C00111,C00493,0
,,
,,
C00111,C00077,0
,,
,,
,,
C00111,C02291,0
C00111,C00033,0
,,
,,
,,
C00029  UDP-glucose,,
Query,Target,Similarity score
C00029,C00029,1
,,
,,
,,
,,
C00029,C00043,0.880952
,,
,,
C00029,C00015,0.67979
,,
C00029,C00112,0.632653
,,
,,
C00029,C00075,0.615202
,,
,,
C00029,C00105,0.574803
,,
,,
,,
,,
,,
C00029,C00063,0.574074
,,
,,
C00029,C00459,0.570439
,,
,,
,,
C00029,C00055,0.530612
,,
,,
C00029,C00364,0.526718
,,
,,
,,
,,
,,
,,
,,
C00029,C00003,0.519435
,,
,,
,,
,,
,,
,,
C00029,C00004,0.519435
,,
,,
C00029,C00006,0.482702
,,
,,
,,
,,
,,
,,
C00029,C00005,0.482702
,,
,,
C00029,C00008,0.479029
,,
C00029,C00035,0.471861
,,
,,
C00029,C00002,0.440162
,,
C00029,C00016,0.434978
,,
C00029,C00044,0.434263
,,
C00029,C00103,0.417323
,,
,,
,,
C00029,C00446,0.413613
,,
C00029,C00010,0.405751
,,
,,
C00029,C01228,0.399632
,,
,,
C00029,C00020,0.390728
,,
,,
,,
,,
,,
,,
,,
C00029,C00130,0.390728
,,
,,
,,
,,
,,
,,
,,
,,
C00029,C00024,0.387195
,,
C00029,C00144,0.385281
,,
,,
,,
,,
C00029,C00575,0.354839
,,
,,
,,
,,
,,
C00029,C00942,0.347368
,,
,,
,,
,,
C00029,C00117,0.329923
,,
C00029,C05345,0.307506
,,
C00029,C00354,0.280353
C00029,C00092,0.279621
,,
,,
C00029,C00119,0.273885
,,
,,
,,
C00029,C00345,0.264637
C00029,C03878,0.255924
C00029,C00352,0.25
,,
C00029,C01094,0.24424
C00029,C00093,0.220779
,,
,,
C00029,C04442,0.218391
,,
,,
,,
C00029,C00279,0.212871
C00029,C00199,0.20283
C00029,C01236,0.171367
,,
C00029,C00118,0.166253
,,
,,
C00029,C00197,0.162228
,,
,,
,,
C00029,C00631,0.15942
,,
,,
C00029,C01159,0.147903
,,
,,
,,
C00029,C00493,0.133787
,,
,,
C00029,C00116,0.122715
,,
,,
,,
C00029,C00111,0.11639
,,
,,
C00029,C00074,0.090487
,,
,,
C00029,C00135,0.081678
,,
C00029,C00864,0.078838
,,
,,
C00029,C00227,0.068884
C00029,C00169,0.068884
C00029,C00263,0.066351
,,
C00029,C00065,0.045131
,,
,,
,,
C00029,C00166,0.041667
,,
,,
,,
,,
,,
C00029,C00079,0.041667
,,
C00029,C00022,0
,,
,,
,,
,,
C00029,C00158,0
,,
,,
,,
C00029,C00451,0
,,
C00029,C00026,0
,,
,,
,,
C00029,C00042,0
,,
,,
,,
C00029,C00122,0
,,
,,
C00029,C00149,0
,,
,,
,,
,,
,,
,,
C00029,C00036,0
,,
,,
,,
,,
,,
C00029,C00048,0
,,
,,
C00029,C00155,0
,,
,,
C00029,C00037,0
,,
,,
C00029,C00073,0
,,
,,
C00029,C00049,0
,,
,,
,,
C00029,C00051,0
,,
,,
,,
,,
,,
C00029,C00127,0
,,
,,
,,
C00029,C00315,0
,,
C00029,C00417,0
,,
C00029,C00152,0
,,
C00029,C00123,0
,,
,,
,,
C00029,C00097,0
,,
C00029,C00077,0
,,
,,
,,
C00029,C02291,0
C00029,C00033,0
,,
,,
,,
"C01159  2,3-Bisphospho-D-glycerate",,
Query,Target,Similarity score
C01159,C01159,1
,,
,,
,,
C01159,C00197,0.702128
,,
,,
,,
C01159,C00631,0.702128
,,
,,
C01159,C00118,0.428571
,,
,,
C01159,C00093,0.428571
,,
,,
C01159,C00279,0.381215
C01159,C00199,0.343284
C01159,C00065,0.324503
,,
,,
,,
C01159,C00117,0.320755
,,
C01159,C04442,0.312217
,,
,,
,,
C01159,C00345,0.298701
C01159,C00092,0.293103
,,
,,
C01159,C05345,0.293103
,,
C01159,C00352,0.293103
,,
C01159,C01094,0.293103
C01159,C00103,0.287554
,,
,,
,,
C01159,C00446,0.287554
,,
C01159,C00149,0.27907
,,
,,
,,
,,
,,
,,
C01159,C00111,0.277778
,,
,,
C01159,C00097,0.25
,,
C01159,C00354,0.245421
C01159,C01236,0.244813
,,
C01159,C00155,0.235294
,,
,,
C01159,C00263,0.235294
,,
C01159,C00055,0.232877
,,
,,
C01159,C00105,0.232877
,,
,,
,,
,,
,,
C01159,C00364,0.232877
,,
,,
,,
,,
,,
,,
,,
C01159,C00042,0.22807
,,
,,
,,
C01159,C00119,0.22449
,,
,,
,,
C01159,C00073,0.222222
,,
,,
C01159,C00049,0.222222
,,
,,
,,
C01159,C00152,0.222222
,,
C01159,C00123,0.222222
,,
,,
,,
C01159,C00077,0.222222
,,
,,
,,
C01159,C00158,0.220657
,,
,,
,,
C01159,C00020,0.21118
,,
,,
,,
,,
,,
,,
,,
C01159,C00130,0.21118
,,
,,
,,
,,
,,
,,
,,
,,
C01159,C00074,0.210526
,,
,,
C01159,C00033,0.205674
,,
,,
C01159,C00144,0.204819
,,
,,
,,
,,
C01159,C00112,0.201201
,,
,,
C01159,C00015,0.201201
,,
C01159,C00575,0.2
,,
,,
,,
,,
,,
C01159,C00942,0.19403
,,
,,
,,
,,
C01159,C00037,0.192053
,,
,,
C01159,C00135,0.190476
,,
C01159,C00008,0.184573
,,
C01159,C00451,0.181818
,,
C01159,C00079,0.181818
,,
C01159,C00035,0.179625
,,
,,
C01159,C00063,0.179625
,,
,,
C01159,C00075,0.179625
,,
,,
C01159,C00459,0.179625
,,
,,
,,
C01159,C02291,0.173913
C01159,C00116,0.17284
,,
,,
,,
C01159,C00227,0.166667
C01159,C00169,0.166667
C01159,C00002,0.166253
,,
C01159,C00044,0.162228
,,
C01159,C00864,0.161826
,,
,,
C01159,C00036,0.151832
,,
,,
,,
,,
,,
C01159,C00029,0.145374
,,
,,
,,
,,
C01159,C01228,0.145374
,,
,,
C01159,C00051,0.137931
,,
,,
,,
,,
,,
C01159,C00048,0.125
,,
,,
C01159,C00003,0.119134
,,
,,
,,
,,
,,
,,
C01159,C00004,0.119134
,,
,,
C01159,C00022,0.117647
,,
,,
,,
,,
C01159,C00010,0.116928
,,
,,
C01159,C00043,0.115619
,,
,,
C01159,C00006,0.112985
,,
,,
,,
,,
,,
,,
C01159,C00005,0.112985
,,
,,
C01159,C00024,0.111111
,,
C01159,C00122,0.105263
,,
,,
C01159,C00016,0.104294
,,
C01159,C00026,0.095238
,,
,,
,,
C01159,C00417,0.086957
,,
C01159,C00166,0.083333
,,
,,
,,
,,
,,
C01159,C00493,0.083333
,,
,,
C01159,C00127,0.081633
,,
,,
,,
C01159,C03878,0
C01159,C00315,0
,,
,,
C00197  3-Phospho-D-glycerate,,
Query,Target,Similarity score
C00197,C00197,1
,,
,,
,,
C00197,C01159,0.702128
,,
,,
,,
C00197,C00118,0.583333
,,
,,
C00197,C00093,0.583333
,,
,,
C00197,C00631,0.515152
,,
,,
C00197,C00279,0.5
C00197,C00065,0.441441
,,
,,
,,
C00197,C00199,0.4375
C00197,C00117,0.395349
,,
C00197,C04442,0.388889
,,
,,
,,
C00197,C00149,0.374046
,,
,,
,,
,,
,,
,,
C00197,C00345,0.368421
C00197,C00111,0.357143
,,
,,
C00197,C00092,0.354167
,,
,,
C00197,C05345,0.354167
,,
C00197,C00352,0.354167
,,
C00197,C00103,0.354167
,,
,,
,,
C00197,C00446,0.354167
,,
C00197,C01094,0.354167
C00197,C00097,0.333333
,,
C00197,C00155,0.307692
,,
,,
C00197,C00263,0.307692
,,
C00197,C00042,0.29771
,,
,,
,,
C00197,C01236,0.293532
,,
C00197,C00354,0.293103
C00197,C00033,0.287129
,,
,,
C00197,C00073,0.285714
,,
,,
C00197,C00049,0.285714
,,
,,
,,
C00197,C00152,0.285714
,,
C00197,C00123,0.285714
,,
,,
,,
C00197,C00077,0.285714
,,
,,
,,
C00197,C00158,0.271676
,,
,,
,,
C00197,C00055,0.269841
,,
,,
C00197,C00105,0.269841
,,
,,
,,
,,
,,
C00197,C00119,0.269841
,,
,,
,,
C00197,C00364,0.269841
,,
,,
,,
,,
,,
,,
,,
C00197,C00074,0.266667
,,
,,
C00197,C00037,0.261261
,,
,,
C00197,C00020,0.241135
,,
,,
,,
,,
,,
,,
,,
C00197,C00130,0.241135
,,
,,
,,
,,
,,
,,
,,
,,
C00197,C00116,0.239669
,,
,,
,,
C00197,C00135,0.235294
,,
C00197,C00144,0.232877
,,
,,
,,
,,
C00197,C00575,0.232394
,,
,,
,,
,,
,,
C00197,C00112,0.228669
,,
,,
C00197,C00015,0.228669
,,
C00197,C00942,0.22449
,,
,,
,,
,,
C00197,C00451,0.222222
,,
C00197,C00079,0.222222
,,
C00197,C00227,0.214286
C00197,C00169,0.214286
C00197,C02291,0.210526
C00197,C00008,0.20743
,,
C00197,C00035,0.201201
,,
,,
C00197,C00063,0.201201
,,
,,
C00197,C00075,0.201201
,,
,,
C00197,C00459,0.201201
,,
,,
,,
C00197,C00036,0.192053
,,
,,
,,
,,
,,
C00197,C00002,0.184573
,,
C00197,C00044,0.179625
,,
C00197,C00048,0.166667
,,
,,
C00197,C00029,0.162228
,,
,,
,,
,,
C00197,C01228,0.162228
,,
,,
C00197,C00051,0.16
,,
,,
,,
,,
,,
C00197,C00022,0.153846
,,
,,
,,
,,
C00197,C00043,0.151242
,,
,,
C00197,C00122,0.133333
,,
,,
C00197,C00003,0.130604
,,
,,
,,
,,
,,
,,
C00197,C00004,0.130604
,,
,,
C00197,C00010,0.125704
,,
,,
C00197,C00006,0.121157
,,
,,
,,
,,
,,
,,
C00197,C00005,0.121157
,,
,,
C00197,C00026,0.117647
,,
,,
,,
C00197,C00016,0.11293
,,
C00197,C00417,0.105263
,,
C00197,C00024,0.101399
,,
C00197,C00166,0.1
,,
,,
,,
,,
,,
C00197,C00493,0.1
,,
,,
C00197,C00127,0.088889
,,
,,
,,
C00197,C00864,0.085973
,,
,,
C00197,C03878,0
C00197,C00315,0
,,
,,
C00631  2-Phospho-D-glycerate,,
Query,Target,Similarity score
C00631,C00631,1
,,
,,
C00631,C01159,0.702128
,,
,,
,,
C00631,C00118,0.557377
,,
,,
C00631,C00093,0.557377
,,
,,
C00631,C00197,0.515152
,,
,,
,,
C00631,C00279,0.478873
C00631,C00065,0.454545
,,
,,
,,
C00631,C00199,0.419753
C00631,C00117,0.387283
,,
C00631,C04442,0.373626
,,
,,
,,
C00631,C00149,0.363636
,,
,,
,,
,,
,,
,,
C00631,C00103,0.354167
,,
,,
,,
C00631,C00446,0.354167
,,
C00631,C00111,0.347518
,,
,,
C00631,C00092,0.34715
,,
,,
C00631,C05345,0.34715
,,
C00631,C00352,0.34715
,,
C00631,C01094,0.34715
C00631,C00097,0.333333
,,
C00631,C00155,0.307692
,,
,,
C00631,C00263,0.307692
,,
C00631,C00042,0.29771
,,
,,
,,
C00631,C00354,0.287554
C00631,C00345,0.287129
C00631,C00033,0.287129
,,
,,
C00631,C01236,0.287129
,,
C00631,C00073,0.285714
,,
,,
C00631,C00049,0.285714
,,
,,
,,
C00631,C00152,0.285714
,,
C00631,C00123,0.285714
,,
,,
,,
C00631,C00077,0.285714
,,
,,
,,
C00631,C00158,0.27907
,,
,,
,,
C00631,C00074,0.266667
,,
,,
C00631,C00055,0.264822
,,
,,
C00631,C00105,0.264822
,,
,,
,,
,,
,,
C00631,C00119,0.264822
,,
,,
,,
C00631,C00364,0.264822
,,
,,
,,
,,
,,
,,
,,
C00631,C00037,0.261261
,,
,,
C00631,C00116,0.239669
,,
,,
,,
C00631,C00020,0.236749
,,
,,
,,
,,
,,
,,
,,
C00631,C00130,0.236749
,,
,,
,,
,,
,,
,,
,,
,,
C00631,C00135,0.235294
,,
C00631,C00575,0.232394
,,
,,
,,
,,
,,
C00631,C00144,0.228669
,,
,,
,,
,,
C00631,C00112,0.22449
,,
,,
C00631,C00015,0.22449
,,
C00631,C00942,0.22449
,,
,,
,,
,,
C00631,C00451,0.222222
,,
C00631,C00079,0.222222
,,
C00631,C00227,0.214286
C00631,C00169,0.214286
C00631,C02291,0.210526
C00631,C00008,0.203704
,,
C00631,C00035,0.197605
,,
,,
C00631,C00063,0.197605
,,
,,
C00631,C00075,0.197605
,,
,,
C00631,C00459,0.197605
,,
,,
,,
C00631,C00864,0.19403
,,
,,
C00631,C00036,0.192053
,,
,,
,,
,,
,,
C00631,C00002,0.181319
,,
C00631,C00044,0.176471
,,
C00631,C00048,0.166667
,,
,,
C00631,C01228,0.162228
,,
,,
C00631,C00051,0.16
,,
,,
,,
,,
,,
C00631,C00029,0.15942
,,
,,
,,
,,
C00631,C00022,0.153846
,,
,,
,,
,,
C00631,C00043,0.148649
,,
,,
C00631,C00122,0.133333
,,
,,
C00631,C00003,0.128405
,,
,,
,,
,,
,,
,,
C00631,C00004,0.128405
,,
,,
C00631,C00010,0.12782
,,
,,
C00631,C03878,0.126126
C00631,C00006,0.121157
,,
,,
,,
,,
,,
,,
C00631,C00005,0.121157
,,
,,
C00631,C00024,0.120996
,,
C00631,C00026,0.117647
,,
,,
,,
C00631,C00016,0.109299
,,
C00631,C00417,0.105263
,,
C00631,C00166,0.1
,,
,,
,,
,,
,,
C00631,C00493,0.1
,,
,,
C00631,C00127,0.088889
,,
,,
,,
C00631,C00315,0
,,
,,
C00074  Phosphoenolpyruvate,,
Query,Target,Similarity score
C00074,C00074,1
,,
,,
C00074,C00122,0.311475
,,
,,
C00074,C00111,0.285714
,,
,,
C00074,C00118,0.285714
,,
,,
C00074,C00093,0.285714
,,
,,
C00074,C00197,0.266667
,,
,,
,,
C00074,C00631,0.266667
,,
,,
C00074,C00279,0.25
C00074,C00417,0.242236
,,
C00074,C00227,0.230769
C00074,C00169,0.230769
C00074,C00199,0.222222
C00074,C00493,0.22093
,,
,,
C00074,C01159,0.210526
,,
,,
,,
C00074,C00117,0.210526
,,
C00074,C04442,0.2
,,
,,
,,
C00074,C00033,0.2
,,
,,
C00074,C00092,0.190476
,,
,,
C00074,C05345,0.190476
,,
C00074,C00345,0.190476
C00074,C00352,0.190476
,,
C00074,C00103,0.190476
,,
,,
,,
C00074,C00446,0.190476
,,
C00074,C01094,0.190476
C00074,C01236,0.190476
,,
C00074,C00048,0.181818
,,
,,
C00074,C00037,0.181818
,,
,,
C00074,C00022,0.166667
,,
,,
,,
,,
C00074,C00354,0.16
C00074,C00065,0.153846
,,
,,
,,
C00074,C00097,0.153846
,,
C00074,C00055,0.148148
,,
,,
C00074,C00105,0.148148
,,
,,
,,
,,
,,
C00074,C00119,0.148148
,,
,,
,,
C00074,C00364,0.148148
,,
,,
,,
,,
,,
,,
,,
C00074,C00042,0.142857
,,
,,
,,
C00074,C00155,0.142857
,,
,,
C00074,C00263,0.142857
,,
C00074,C00149,0.133333
,,
,,
,,
,,
,,
,,
C00074,C00036,0.133333
,,
,,
,,
,,
,,
C00074,C00020,0.133333
,,
,,
,,
,,
,,
,,
,,
C00074,C00130,0.133333
,,
,,
,,
,,
,,
,,
,,
,,
C00074,C00073,0.133333
,,
,,
C00074,C00049,0.133333
,,
,,
,,
C00074,C00152,0.133333
,,
C00074,C00123,0.133333
,,
,,
,,
C00074,C00077,0.133333
,,
,,
,,
C00074,C00144,0.129032
,,
,,
,,
,,
